puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,region,league
0QPKPHStMeFc4LuDLGkp8OGZBUspN1mdd5pDPwF5XQ1n4g2-FbfYiNQ8vIPwE1vbg_2QLr3X6YZJqQ,1113,I,231,185,False,False,False,False,kr,grandmaster
_qzilse90ASYJZMNfodnNDmvH1e9Its7RtqOPVNUvYZ7C91bELLoC2oUi0-Y1Ck8ZkG3VBTZosZmfg,1113,I,153,122,False,False,False,False,kr,grandmaster
J_gNIm02GbQlaxRdABj43H_ktFoPvBz8cLWxD8gyFXbZZGUh-bgpWJz8gkdoZ8df2b0PzxMZLymPfg,1113,I,143,124,False,False,False,False,kr,grandmaster
BPsH0E4pXPB32XRlfz0ApNnsWLMCkuMGDxlAkkAstf6gYQsxezUycXSA72YKQ6pRm4BS2XS1w1cbzg,1113,I,97,72,False,False,False,False,kr,grandmaster
E2B1DPN3yL6MuWbq5-noWA9XnAcOyttpUvvcGkyMII28ZuWwOY3yJU1XpCKFEWHZrmhRNb6HVIBlwg,1112,I,130,89,False,False,True,False,kr,grandmaster
XgExQISALZDFdbGwg8rnh5wZnT5rehAL_aTfWKqeur1sFpOjt8LEiJLR9B44gU_ac_NrCvm804e3EA,1112,I,123,79,False,False,True,False,kr,grandmaster
Qq8LzUlgPy-59pMIZJ3bliMHZ6jsYJgHE1XESrIBYGJLf76gJEVXIgITvJnBKgYDWgkGGGCtifd5Fg,1111,I,318,287,False,False,True,True,kr,grandmaster
vlo2BWKVaPRw3_2_bC3AeDpoWG9j3c5ruAAeg8nHUYnI5qk2Qb1Nf3reLmWqxM3wMt326WzUDlB0DA,1111,I,198,172,False,False,True,False,kr,grandmaster
3KZDeF3n-8kbzj04Mb9nI5QvRh1x_BAHFye_qHhjQ0WBDWZzgpQx77p328Bd50RCQLidpGgXEdWe6w,1111,I,104,76,False,False,False,False,kr,grandmaster
UAh61XbTviv8O4t-Gubfe1ABZEwMPtSOE1MdeQfgAaTryK6u7vwgvqoy8iaiy603JnZO-pIaiZVBEg,1109,I,174,173,True,False,False,False,kr,grandmaster
enS2VTL7Xiy3waRQtiWaxWpyyBs3KfjkAfFXg697Ty7JdrowQKHxyjBSUN_1rQKVhjVGqJEVu3po9w,1109,I,170,125,False,False,False,False,kr,grandmaster
Ak6sNvZDF_t6HVQdh8FSDVmteII1dTZo_NTF-dBoGobRak11zDZGl_k22mHEhZh4pM6s_oj1j4EnXQ,1109,I,113,98,False,False,True,False,kr,grandmaster
nEH6AhHHBQ2_7izuG5folhBUoW4UMyLNJOFclUdaUnDxOK2-p-OuhLBWmr2upr0Usy0aJ3NAOW75Fw,1108,I,81,55,False,False,True,False,kr,grandmaster
XGuzz-yN28gapJy0jQsGFFhQ9QVCUUPKdFSmQW80aVLhmuAxaPrzOYvo2V9k5g3nL_zW5HfBZXVVnA,1107,I,205,175,True,False,False,False,kr,grandmaster
fl77mnZr9qrSaFHkV_muoQRhO3i7uJxhGN4SzkRkAme8DqKrIjJkYPh0j0MD0-wbQyko0CF9o4lrPA,1107,I,69,29,False,False,True,False,kr,grandmaster
K6UiwoBpQ7_Tk_qmXMsL9lvVmdzHOi0GVtsXhzzMWcoBdSSkZvXp-XT6LLqilK0FngeOTeWKE4j7jw,1106,I,207,201,False,False,False,True,kr,grandmaster
aTHjLobgQQGN_FVJo65gHdU9tvPjobPUSVtlRo_-Y0jYfq9qch878_jg3wqkJcmax7V_TNG-GK5iGA,1106,I,90,69,False,False,True,True,kr,grandmaster
RXs-EOJm712dXAyMHuUFoW_ZCOS_xsk6F4WH95fFetSfx_7CiG1rPwyso40qCD_7CCG8AGTUX_qRLg,1105,I,95,39,False,False,True,True,kr,grandmaster
P3OPaEdN0WgeF2KVVJirszn3dLNHEypBhx8ISqjt1MmyBwGmkXje4OGwG5EuMwp4Reufw9OQ_FI4Bw,1104,I,327,287,False,False,True,False,kr,grandmaster
tfcg987hJt1OS7y65gr8nAEszf_qzdP39NrEZf81VninS0-KxU2HdI26of1mH4htgBWzGdml0DJYVA,1104,I,311,284,False,False,True,False,kr,grandmaster
nP1GVG_2Qd_I0WOq1cnpshr39W-yPrEHhg2EESgIOYrn5pEs1Enb_97zmUzXd-l4uTXih_VDphsovw,1103,I,189,158,False,False,False,True,kr,grandmaster
krCX5P35Wl6csiWhSOuvS5zpTvqGvNhonoqsw3jdJzejbZckjIgZFRoBe3S0RmGYx2Vp_X_4Hp7lZw,1103,I,168,154,True,False,False,False,kr,grandmaster
YXRcJIBJD2sVK1drd8ghJoN400FGttif44820IbZFmIGpAVM6qSamtqw1TUtEHyPtjYPGUn9Yn4XYA,1103,I,119,96,False,False,True,True,kr,grandmaster
mhh4S34rDRlsZoo0XZPjyw2LYn0TYKdygBNZrlBF6A5MFG5810avLfUixSi7vJ4ZQ91f4JNPsAN_iw,1102,I,181,159,False,False,False,True,kr,grandmaster
GvqWGKt2o4saahglggED-A3dyrAcbpi1rL6uGiewr_lOoOign0cxq2macwE05puQmVrE01dHjwOk1w,1102,I,151,140,False,False,True,False,kr,grandmaster
5HEkGJ-qwqnp4t8oZeaDz8tKQGFPLk6D4bmtqF9Gj_Pe8uOVqUBgcie8UaqLkVlGa3gjF8CrZF9_gw,1102,I,150,127,False,False,False,False,kr,grandmaster
mhhUy5B-U3Gv1oeDxTES-Q7zxhxpJCuOjcJq8pV3ffFs3mc2jEoeqfnCEJ4mxGjiCSj5a39-Q8B6UA,1102,I,139,115,False,False,False,False,kr,grandmaster
ZDvHmbEidC5SoSDvECzv5qBXTlMglzs3V-6BpbpczKjUCirbBBuE3PWeGhDnvCZUOkkyHUN5eZZpsw,1102,I,116,89,False,False,False,False,kr,grandmaster
8_6_40lo6VpQwCpb7TMe7_9NBjIfh0elNl-ZDNgfy_dlzQG3nJab4mSOSciu8J8nxTlB_ZK9pMbhkA,1101,I,306,241,True,False,False,False,kr,grandmaster
kBX76vqNMmVLoDUfp-Ru9BT68aOMDxTgt6Ir50W1M54ttNmYgA9fy2d4Mt1nl_Xipl_zxmNVixk3wg,1101,I,244,226,True,False,False,True,kr,grandmaster
bmyvYKCRd-HBpbiAxNm3inAqIlLSFvYdTSF1pB2o8Bmv8CK0J-PzDSfw1O_aNrM0xFAVtWUpNIcELA,1101,I,239,204,False,False,True,False,kr,grandmaster
LyB6ef7uwqY2wM7TZSvXcnVsYCcpImk3p6RBO4o9-NNfXx7TdwNheMYUkMb08Gcdzb4hL7SPOFRtaw,1101,I,163,138,False,False,False,False,kr,grandmaster
UEkRxU1DAofa_rT-hp4oh85Q5m1qIla1GJCbd-sMpbcoBP52cfzJllFdt50GKpjS7dgHH6TsZw_Kxw,1101,I,104,79,False,False,False,False,kr,grandmaster
X4umm0pBfXwgShDlGb9dME7QUKcoGoDXqeXdOxA3iALMtx0BKGzplQn9hXhilw4wb3_t_ji455gg6A,1101,I,101,78,False,False,False,False,kr,grandmaster
tQYuioSFgMkffqoN_YSuam72YF2uvTqrLgOJFiis7QiCtK4-ROxESGWl27Sa7m5Vrw46dhB8mCmNvA,1100,I,305,288,False,False,True,False,kr,grandmaster
vwruU5W9YHBlvDliXVgNVjtzMIZO9wuBF6SoX35NYPEzsQD6g-c9dCdUi7K4KpUkWZAecBb0vEf-SA,1100,I,178,162,False,False,False,True,kr,grandmaster
E9qzqGs6Au1syaJXqwShY2I2z1N4jSjHUqkds3CV-TVyNBSd7pw2rO9Hny4cRfhkDzw5drU-FCvDKg,1100,I,174,148,False,False,False,True,kr,grandmaster
dHld0wHGbJEWs_3xqQi3G4dB51QBHqqxMO7299wXtPQju-Nm9j34EtUQtc6gn1AwymhdzuKUqPYw9Q,1100,I,168,134,False,False,False,False,kr,grandmaster
gTahA67yXMDLLf8FXmhRSgXnW4cWNvZW_NoC0QjX-xzfAHGjVuvl3RPlG1EoGmMgZIXiSinZOVY70Q,1100,I,143,137,False,False,False,False,kr,grandmaster
ad6cDuXKzbrcMTiS0qOB88FutDdVIJn4DpjWpH0_ug9AxYyk5aupDWqoe6XpjYFtdvGktunoKGXLnw,1099,I,128,99,False,False,False,False,kr,grandmaster
REXyr44ubghf2sW4YiblHaqgfuPTeKTXiYFYWVIH5xx83ZwMSLeEpnd7EyLRQwmSVAQqPD_1JL707g,1099,I,108,82,False,False,False,False,kr,grandmaster
rlx3gZVuWf1uLA0SbQKgh0A5LvJEVHEWL-lQrMMPbcRrseSQU-O-EeDRSDt4lfXavKapbRqtlaVjjw,1099,I,100,88,False,False,True,False,kr,grandmaster
_Kv8bCAfoK0DMpnQ_0TfZn_2ph09XVr7LCGD1dNmoVjhB-F4CEcrNuuB4h6HqZDQ84jGE4VzDvdqxQ,1099,I,93,77,False,False,True,False,kr,grandmaster
-iWVqsdzZvN-DEO7wUj16Ha6YqC1f3KPGjgQbjWkRiEcUDv7xztU4WFoxN8kl3J1wTtBrZrbSaIAOw,1098,I,188,173,False,False,True,False,kr,grandmaster
4yXPO8T9MbgurpkMnX1jL4LP6pjj4eRT_Jowomj4R2_JraFuHTjUKPdtgiFFh3W1D--PmR9HDvbgWg,1097,I,419,385,False,False,True,False,kr,grandmaster
yzEpbQ-Ap4el1R_p0XVYICeRRCRf-Xx6hDjSqPv0WYk2pXNhMCkUktqa5d2Trr8s6U0tVIMs1g4HeQ,1097,I,192,150,False,False,True,False,kr,grandmaster
9Kez1UTCbNH4rSjTdPPxJbNm8ytJhi5lvRSWvSbW7BvN6m-smGvk7X4KdN4dyCCokUQy_gybqnMVCQ,1097,I,127,118,False,False,False,False,kr,grandmaster
2StYLn5iZ98jwTrT1y61hAcNiZBWBW4jir-kcMkD6P9bZ07-XuHudEGBe-FL-H5efSRIgdWvkoW8Gg,1097,I,81,55,False,False,False,False,kr,grandmaster
KfrChTH1vTQZTM-ykZNZueg7t3sYyHSHK_0S2tXh7URrabqmTah5t63WDQE1nMV287iIVf82fYK32w,1096,I,190,181,False,False,False,True,kr,grandmaster
cVoCd4lXB3Ey4PHOl1ZVL0g-Yhxpa2bxETSwcK1t5YyydxA7l-V74PR_DU5_Pkw6OvJBCEd2patZxA,1096,I,179,142,False,False,False,False,kr,grandmaster
lxF-_owLKLu-fZxOWeNOOfCnfjPpXflgrAL4LNb3U7PP16v6yvQn2mpnos1DG0BnyxDpHlKpL5dKtQ,1095,I,158,153,False,False,False,False,kr,grandmaster
LMmA6gEdkZYphMHleXArn27VCgDH57LvauFxN_8E-c0ZsrkuYJvNzz18_5hhTIjgmhE8xbjmzDo52A,1095,I,115,86,False,False,True,True,kr,grandmaster
YO41MEUQK2HbUwfJGC2qiRawAA8z36X9r6Z-Bj4MMdkOjzOm-MWsQ1UagBvOLJBfQpoBEntQ6tNOlA,1094,I,300,263,False,False,True,False,kr,grandmaster
jOau7mldVQ0KqI74eXwQtKlQswfQHi5vyfNBMvgKDir-CsLaQNnvWHbaiVorCMvhJV831HFnUFt33Q,1094,I,117,87,False,False,False,True,kr,grandmaster
zPcDSEblogArzSpDmi1FYwml4dhvx1CSMX9I87Alnea7iJLqaFDfpP0zN8Gb9bF1cCVlJjFliQivyw,1093,I,268,224,True,False,False,False,kr,grandmaster
Zhim6tcsbX46XtE6o-WQaAlZU0HKJt4CvWcPgNgxVPkgHQtjFmky_phnDkIodQNLHGTdKKanSkjHKw,1093,I,170,151,False,False,False,False,kr,grandmaster
OwbxTlM23GiBC6PfI02wTHuVL2PreF0ACGiLCGpMX9iSID8K7d3lZvitERh2G-UwVDxCCeeUZp0RGw,1093,I,149,123,False,False,True,False,kr,grandmaster
zrfxNvfERbQOl_2hDdR4n566dSzfEjpE9CUZcJFLAiAuln6cHiruEAfTyPp8jt1YOb7N1Pua885HnQ,1092,I,196,159,False,False,False,False,kr,grandmaster
5UDo01oKMI_Z-FTLS6Ou5f4Oje7HXJPXtceW8jCRQZtMJF4Y7VakBZnHTjznt6wBGv6nyJi6vzQOOA,1092,I,94,72,False,False,False,False,kr,grandmaster
lCNLsIrnPNaVUT0yEWc2H4dYSqCw0if8_-YVuXCa2WFCKu3BPSJqoDhrWpXD77ubpN7boCTY0bLfEw,1091,I,182,131,False,False,True,False,kr,grandmaster
s66zrkmoQiN4TPm8PYbCxhcHxznkDjmr8AsrRnW5UcM1X_2Fx-mOFGXD_nWlioN9gWiHPPlzaKdQzQ,1091,I,159,148,False,False,True,True,kr,grandmaster
-Sk6QitcsJ5dDXsPojZcMpBkgg87KPs8ib8_sigytOPbPFCaZBC_SVHKjc_-KJtQV-J7fIkcMS29zw,1091,I,137,101,False,False,False,False,kr,grandmaster
h-rTV-z0tQwBUc8YOFOd6XTG1mKmI0d_mQc1XpCURYUIWCXzWi8fkvHunIcV2wgfS_sNhssdrLw1Qw,1090,I,299,281,False,False,True,False,kr,grandmaster
mvqCx9Ydzb6S-foyN0byw1vW_1IPrTivegxQZctMlXsDkP8pozkwagzmL1c6TkXdqXOgRtLgD2dHZg,1090,I,267,255,False,False,True,True,kr,grandmaster
0J1UdNtGqmd9qFSKqsVylTA3qlzvMMww-dz5hgQQa7UlsPFAEOuVH1RxQJxuZOfnP-o-PYFoLMTquw,1090,I,216,189,False,False,True,False,kr,grandmaster
ZRwUpAoboQ16wlz4gINfemx_tqn21XatiJm8mi9cl-llmtEkFm6PPsjmpJrhUHZTHc2MATncWo-Amw,1090,I,210,188,False,False,False,False,kr,grandmaster
LK2MbsA_52UaLCzdmpKclQ1NpHwmE41gElTohyCOyORUfnkgt9l-CtRn2JDPHRpjDZc2QKOAXFk4yA,1090,I,160,139,False,False,False,False,kr,grandmaster
TzhHbEBRZtMPJicb1v8Objrml8v_EEk_w1BywsmWaINgQl3tGx8sGHjj9rUiwRmgoYfRwdctBSqheg,1090,I,120,108,False,False,False,False,kr,grandmaster
wtGJvNxmH63T_pJHaQ6Aav8Ig6pvYBbgn6kNzttCqG5QAQyHXbsvIUYODUIsSPlJHDEFRP9ZLkG8Bg,1088,I,200,175,True,False,False,False,kr,grandmaster
ROgiNEbBTKBykhLLfcInWYYqVU39jsSyIdaxcHjELIzelBch1RIsH-xOhqblWMsmY8TNGKAlqMcHpw,1088,I,139,112,False,False,True,False,kr,grandmaster
A02kno4RK7yLB9I5dM66d2jTKAWfTtgJZLQnGdn9k6hgW9Po5icknm2IAItB3VZpBsLbb-y7sAVJpA,1087,I,265,245,False,False,True,False,kr,grandmaster
AhqMOIEsIZIaCVSriT9T8ArpXcnf63h1hPdN5pYyDBl9rBTLkXfl3qfKodzHXQtrGHtdMK14uu4Lug,1087,I,187,156,False,False,True,False,kr,grandmaster
CnWn-CZx5vlLQkLeGFVc-zls7JEyTXl1fSlSiRUEZUPxN-AfsYf5WPmQ6UK7XhqMjjcOoK-va6no-g,1087,I,130,107,False,False,True,False,kr,grandmaster
evaWYCs9Qvp-VuXLCn3PlhOHp4tUA-aH1vrevPGsDWgXp8E21kHp6okRci9iXg7mWQI_kJLGMolrPw,1087,I,118,93,False,False,True,False,kr,grandmaster
l909VtQ21xkjP3tTlmMKp_tYFupdJGiLq0l7coQFxewb69STlMIc0IuY6tkzH9y0Ca5wba1mRTZu-Q,1086,I,164,148,False,False,True,False,kr,grandmaster
jLKCS0QzCFWE2ir1KZzCotDoeCc2cE1nZlWHVBSWBeZFKoOqXuigwXL9RmfDbtytQP55CsUARZvZSA,1086,I,154,129,False,False,True,True,kr,grandmaster
OKfj_CXh-7yoATkr10magXWvOqHKXDJXv48e-RlXM9KlRGdgkCsvvzuN_Twn3vPYcKUJnxTXGbZaUg,1086,I,142,114,False,False,True,False,kr,grandmaster
9nsymKHZrkW3q5b9ln2XA2amBh8DLQwsJwYNjd0EApn-HiVphC6EC3Lr7aXwNSYz9IgKtDD1u58zTA,1085,I,217,199,False,False,True,True,kr,grandmaster
YfU1q662EE7BntqpJXJJOTH4E1LDcXj6C73RH-KuP6GVUxjnr4ZHNYCTIOze4ZCbp-UbhnxTqsR0Tw,1085,I,198,166,False,False,False,False,kr,grandmaster
PgfDKplqLUtvDJvlrOHw-6VPvhui5EPGktl31GyNvtiEFNlzqMj7AcA5Ncm91YknP3Ld5CFD15QtKA,1085,I,146,133,False,False,True,True,kr,grandmaster
1szvF3r4gAwMLW-vytSmzIpmyuuh2t2yIZSmWAoOhPKCcofGq3uYEzmYaNRM1G_ci9Yj1yKuyG3JLw,1085,I,139,124,True,False,False,False,kr,grandmaster
kOPIcOfvrSW83gf10-42trPGNYMAuYgm1h-v9HHP2ARPxHFJmtcHAvk5C5FE0WfMSqozhYWhUALjDw,1085,I,97,66,False,False,True,False,kr,grandmaster
hTLMVk1Vf3Vxvd8G8_lg8E2T0BaxBtp4xlHAUQ-2gjDKkxlkOYk-FRfeiUxADAY9TVuEC9NqpbnaGg,1084,I,192,160,False,False,False,False,kr,grandmaster
uECYtSB2z3QntDVzQ_1y2FqE1ue3LdlgS-LeBOEgEczdLfjpArpYijJlSVE9qb_667R9LDB5OSwTxw,1084,I,141,119,False,False,False,False,kr,grandmaster
rKy5vb0vkMlV0KWlNkellZX_XQEfk0mOy-b2DJMpTtXelLSBPyRQRiOxpdM6YP5bA9l4EMyt79Hvjw,1084,I,113,89,False,False,True,False,kr,grandmaster
jsRdocTQHBe50Lh6Kxpe0-aevj7bVEyxitpXRJ9vrDnvYChAYXfi4OFXzx3lDkCtT95Fwy2pnXX4hQ,1083,I,279,250,False,False,True,True,kr,grandmaster
sRHoLAOhERiorBT570_1sUST3SguTwvh1ViK5a-gbKfACyLoHkcop0c8OuHFiCNJSL6HshYuecOZ9g,1083,I,255,215,True,False,False,False,kr,grandmaster
hLuBjo0hkvMiSA_WK87q15LlhWzx6MoLWnvmtQDnmBYi2WlF6i4mnQpBmiyjy56A9nD5cvHsglWJYQ,1083,I,167,141,False,False,False,False,kr,grandmaster
XXPSEAp661I8qHcPdCxxx54DAZCvRiXcbi_CD37blvszaazoRDgLqy_W4WL86-55q8OGROkVp9T1DQ,1083,I,159,135,False,False,False,False,kr,grandmaster
jDW40EIOT9K_MKHYaEaF52Vkb90JzItH2nRM_ubim1uLa6hqqLxxu3OYcnWKLJM94yJX6irGcLUfEA,1083,I,123,72,False,False,False,False,kr,grandmaster
3LdcjzRhNT8QlAtjpeVElmpu2ZwjQBj7tSXbuYeCm3md9zaNXq6ZGyhpADTJ4MgjDRP4lBkovKfmOQ,1083,I,118,91,False,False,True,True,kr,grandmaster
Xbdelx_HJt9K4NLFRC95SS3_Hb2MfqSri5zFtmjxXUqzd-N0Iku-5owuhfNgGC8M4q_Ji_8xAJZOZg,1083,I,90,61,False,False,False,False,kr,grandmaster
-vrBuBFeAPiZ4F5gnLEVAW_SwjYwPt8NqpgIjKB-USejpp2xbxQH3GK0OFMIj5QU5Xv0v5TqqwxEXg,1083,I,88,58,False,False,False,True,kr,grandmaster
8xhvKcXVWgXNxPiGzMXAP0JZQt0K2fZnTAjmEyjCN93knuMM1zTbyDaZpWrZI90ygr1OLr1-vmDbdQ,1082,I,428,401,False,False,True,True,kr,grandmaster
4_4BVlyxDJ1vCj9-fyCL-vW5qCQ4NhjBIX86xZxU7r5rsqewi0tRlOLCP_g2PvjTKpiNouCVFLEHuw,1082,I,162,130,False,False,False,False,kr,grandmaster
5kOl2p00KPP0_5znj7U2pr1TWgqW7WDTzsJMR9PTjJq-2BNtg2uuv_3UgQ-xvJD29JIRScF4kS5LPw,1082,I,121,103,True,False,False,False,kr,grandmaster
LjoFx5RQoQeSdNjET-4tYdgKwQ2NByXnVWPzlfdxYDysOz9UXrfF28l5bFiYxWzCw5irik6UQ_GXOA,1082,I,108,96,False,False,True,False,kr,grandmaster
TzYm_HCTCshFqoTQk_z5rtk1C6nOJENr2XeFyu2HXW7XaV4t2boM-umlGyeyS12q-dscVc0opn8KEA,1082,I,95,64,False,False,False,False,kr,grandmaster
0LRX6cz1OemrlM_ZTZLkmIviI318r8HIxgSB4BhwYGQPz28S_lmhqDUJMDfhbHFvH6w1ahri_eTrbA,1081,I,356,346,False,False,True,True,kr,grandmaster
tzbTRHesfC3DTT5IoPpBBdiC-AMXgzLONjK6ihO6YaupvDhtehFQuLHxU_Gj1BqBvNTkq_XjhVIAOA,1081,I,244,209,False,False,True,False,kr,grandmaster
hWUHHmAaUUEcWgw3O3L8pnY76wTDwbL61P_8n3fxs_aKVfay-aBIDbcDzaZD2pOKF3TJxJNw50KnwQ,1081,I,234,213,False,False,True,False,kr,grandmaster
Vq8pID6Um6z4Quz2fZHWWuhOiEZI4vvmNGRzuq9lmJjlv1ULxQnV1Kx54Hz4p2ky0bPawidRKrGpFQ,1081,I,125,105,False,False,True,False,kr,grandmaster
gxkbag--BVlv4grS-0S5AdV2rUV4QVf8FexBBYBSAKTJ3dZu_z_4ae_pJjUVi8ojEpLtrp-n_GQAtg,1080,I,315,287,False,False,True,False,kr,grandmaster
fdHvH5SJuUW0L-MhBkblQ58kDKHSBmnid7fw87_KEEGk3ax49kv6iRNwTEHNd_1E-YnFN1p3oeDbQg,1080,I,283,245,False,False,False,False,kr,grandmaster
2zFn_lFzT9UcXNlQ_TauHKM7G5lmiy6zqG6i7ZsGBmOhG-mrSij8Fx8qUfbnGZRgJblWy0waR7qqSg,1080,I,217,172,False,False,False,False,kr,grandmaster
YaY32-GTTMaJo9qu9huNDGPzVoJRkVvGRXW_sg_ZRrMTNog8aJWxiFiwTjFBf4ilB-T1-gdsM9CUYw,1080,I,144,114,False,False,True,True,kr,grandmaster
Oxv_-UWIpoAKYJA_4Xsgy-GCutftA_u2nhnhHMP-swJIpaxAuu9ZUpwLrvD0jPIUkGwo_aVW0IM-DA,1080,I,109,76,False,False,True,True,kr,grandmaster
C18iY788WsJbLrTZsD2CQcHpvasSk7xFcbKYnEmZ6xrJ2CvFB0c5DOHuJQwClEHGwfghYQwRthvshw,1079,I,213,167,False,False,True,False,kr,grandmaster
g4j2LQL5YDaY2Meq8m-ji9IlEoHZqmZ8hgj9zz78OWBJL_G1d-3B35CvBW9n2o9iOHSsycGb9TUWSA,1079,I,182,169,False,False,True,False,kr,grandmaster
7Hq5dNxSAaTceYwE-CMyE94hOXJ4worDr9TlPNulxdhPyQgX6utmYXAEYPhhgF8-fwpLDHJUM7MGog,1079,I,165,136,False,False,True,False,kr,grandmaster
CLH503CzkQZMJsFfFeMvDfkOh7SuDjt6EyR6uP99yNLzpXC4YRTIp6cPbC4VqBqtwwYEOsgwDUQWgQ,1079,I,149,112,False,False,True,True,kr,grandmaster
ch9EhAgzYLVvgSCqpxBK2cbg8s3sN9J7MFZfckiIa5KyXRIPjnCXErWA3fNsVBaoGY6q5Fue1wMqtg,1079,I,132,99,False,False,False,False,kr,grandmaster
IifZqiCsnVWcnrT2YMh7mpaLWqwgPlxDcaU9qQetxatjWPUiLMIkmwbYyvSaPuCoVz6EJSbhExbytQ,1079,I,114,103,False,False,True,True,kr,grandmaster
EUQZ-IGaUWTj6I6VM9wvERnoY2TEeI0DgI6KQUzzCzSGwuYfQZYzfu4NQ_SO8D96r7KvoeEu865bhw,1079,I,107,90,False,False,False,False,kr,grandmaster
DQ9KzuHb0zAWQdKVsfk_MgHGuDawnhc5Aay4TFFL1omr69hcMcvh-JOGDtyNIKXWLk8GL2ATQ3_9Sw,1079,I,102,93,False,False,False,True,kr,grandmaster
0F3hZ_fdnOAaBSCsDuHX-OrpWRH4CpKtfY1BCFi94whVP_5_vVHvv5tNI0sy_W7yxuoCkwB-RRIy-Q,1079,I,99,65,False,False,False,True,kr,grandmaster
CgeIE1slCLQxHJJcav8Otu4RKXCOmAAJa4Yv7LtRT12GrO_Y3pfDAg8ziDUau_yHBfa99a92gbHCGw,1079,I,91,76,False,False,False,False,kr,grandmaster
Iv8okfJcugndFQR0XmFxbXkooGpt7NXIoDYSn7UB_1mEQmpshrELpDj95XMJhsgfJOs4cjXbKCc2mA,1079,I,82,45,False,False,False,True,kr,grandmaster
_-frXfphgY7lhcF-hPxFDYRAuR8IsJtmapdXDLsqqG8s2-oDZt_3mr4oDXPaTUE5u11k_vdVVmUApQ,1078,I,250,207,False,False,True,True,kr,grandmaster
1OV_If48ITjsGPA-YT146wRaxj8MPzk2RE_igi7PgY-XK2AckgIJ5_UrnVEY19LecdExgNVTD_Z-BQ,1078,I,187,165,False,False,True,True,kr,grandmaster
2TJ55GuWD8PBRlB6yExaWgcug0doDZLIR_FXv-y5lWScqIuC-oRSYCLSInAfzagAvChrAmr8Dig_XQ,1078,I,162,147,False,False,True,False,kr,grandmaster
ddjPFeDnUaTGpLL6bEHCYOxr7D8xcE4QxMdKe8SWSV994aiAjChGjzyWoyXG8k8yt92Es9BY8cTgdQ,1078,I,160,125,True,False,False,False,kr,grandmaster
pPwg3NCsqYbZFCX4CpbQr8VLWrhfXr7fJlw8H8PStWS87FeG56G3iEQWWI4XJpTPtogFRV671PZeSA,1077,I,288,264,False,False,True,False,kr,grandmaster
19dyGqJQ8f0tptg5Qp3docItGEj18YD9pJfJktpoftl_A8cE0ZpU_OxwiSeo4elKVo8ai11jSFOiCA,1077,I,214,209,False,False,True,True,kr,grandmaster
bGDIUdsKcMZ1heQMWIzRIE2iBx-LVuiBzjisHb4GYySWiyRPIVKyHVokQoo6mSliGrZNxq7TfoNRgg,1077,I,192,184,False,False,True,False,kr,grandmaster
udqspitTrX9vDHi8AcTmopPa-3YGECqMCCW49E14eVlSPfLnnYIlzRKBFw2sTIdF4mNHImDt1tPxBw,1077,I,172,122,False,False,True,False,kr,grandmaster
znpoWHzFmW7aA__UYP7f5oxFYiR1U57rcVSRZHwpwChMU_QqI4jxAheKUhkcrGd7YSXw9sKSZnEnEw,1077,I,131,118,False,False,True,True,kr,grandmaster
jm-xRzjWGOjh3yrjf1LDcfERFOQRNaTs4_R5FZX_qnhmABEftWC6hEXqtqtkDDMjnBqKNOSp_9aUBg,1077,I,113,85,False,False,True,False,kr,grandmaster
t-V3JJXnxf7NqecfGs-fvYR-NJ1SkCun60oOwJyaqet1Ct607etQOqtxCwGAoxNYbTPynVdZwv3c6A,1076,I,251,231,False,False,True,False,kr,grandmaster
e9DlfG5CfpzIePkAwI2MHFdIZ41BG-tQFLNtNnHFnmfwzR7_H2kmqjQRm1m5P4KRdDXrjkTpZridWw,1076,I,194,159,False,False,False,False,kr,grandmaster
aLaxTsUWrzljmv7ncJSGDJhI6gkXr3jNzbN2xGUm94xcTUlQHBzKRSVWZnpBEi77RVBsB6WwnKXAvg,1076,I,160,133,False,False,False,False,kr,grandmaster
sZTgYdfSi-QfcD1P-d6upY90pYKB75rW4BxtShkWwmvVcaGL2G9qxpn_w9NJTh0VZHBZpi-dvc1RLw,1076,I,121,88,False,False,True,False,kr,grandmaster
uYK5YX_GjcillsCWXpHXZgzZDqT4vBax4aX9L4qciy4XwTb7tVdnNQ3CK450Duj3lyYHF5HkQQ-5og,1076,I,111,103,False,False,False,False,kr,grandmaster
KMLUlSWKdG_Y3zpNLjqw03KfiRb2qIQOkUNlrB0h60GR2tLeUc5JmzH5cgjtu07y8SZk7q4XeZqDWQ,1076,I,100,78,False,False,True,False,kr,grandmaster
aiCnHiFXOirlrjirup2Gw-hjZkIm8efOGVtxzWrdOWHjX4yjYkuodGicZaZ81UeAC4hiu-v7Qt3RVA,1076,I,83,70,False,False,False,False,kr,grandmaster
4DCXSyNId8nQDrGBdpStR3ssQJwuYApfnzmGasJ0MyQUMHNO-zfoEKR46BvHCWRByeW9x-Kf2cHtxA,1075,I,299,276,False,False,True,False,kr,grandmaster
Wr0HgFZtS1iyrP9RcadnYTpmyU_TU5wJYwh3ySA-yx5ZVy-RNz-u8tQ2XvxQjRJeRMgRTXspj7JRzA,1075,I,280,229,False,False,False,True,kr,grandmaster
